order_id,date,product,category,region,sales,profit
3915,2023-08-01,Wireless Mouse,Electronics,East,121.48,12.75
1667,2023-08-01,Pen Set,Stationery,North,277.94,73.62
3456,2023-08-01,Study Table,Furniture,East,452.45,68.28
3622,2023-08-01,Notebook Pack,Stationery,South,205.31,45.5
3459,2023-08-01,Jeans,Clothing,West,279.78,69.39
2785,2023-08-02,Whiteboard,Stationery,West,157.94,33.36
3912,2023-08-02,Power Bank,Electronics,South,106.87,22.36
1853,2023-08-02,Sneakers,Clothing,East,498.61,117.87
1595,2023-08-03,Study Table,Furniture,East,56.95,-1.07
1011,2023-08-03,Sofa,Furniture,North,164.15,17.61
2191,2023-08-03,T-Shirt,Clothing,South,326.12,67.52
2404,2023-08-04,T-Shirt,Clothing,South,148.01,0.58
2992,2023-08-04,Bluetooth Speaker,Electronics,south,350.86,10.92
2600,2023-08-04,Sticky Notes,Stationery,East,340.05,93.83
1876,2023-08-04,Bookshelf,Furniture,East,239.3,7.12
3342,2023-08-04,Notebook Pack,Stationery,West,152.06,59.64
2550,2023-08-04,Jacket,Clothing,south,243.07,56.03
2082,2023-08-04,LED Monitor,Electronics,East,41.64,5.7
1625,2023-08-05,Office Chair,Furniture,West,170.53,13.14
1092,2023-08-05,Wireless Mouse,Electronics,North,140.74,12.22
1732,2023-08-05,Sneakers,Clothing,South,138.56,34.81
2995,2023-08-05,Power Bank,Electronics,West,122.32,14.44
2379,2023-08-05,Bluetooth Speaker,Electronics,East,303.83,76.19
1552,2023-08-05,Whiteboard,Stationery,West,84.42,18.12
3563,2023-08-05,Whiteboard,Stationery,South,323.93,67.87
3229,2023-08-06,Office Chair,Furniture,East,185.21,-0.89
2110,2023-08-06,Pen Set,Stationery,East,63.54,5.86
3025,2023-08-06,LED Monitor,Electronics,West,174.05,20.56
1134,2023-08-06,LED Monitor,Electronics,West,248.27,31.74
1472,2023-08-06,Pen Set,Stationery,West,71.37,4.47
2533,2023-08-06,Bluetooth Speaker,Electronics,North,178.72,27.48
1466,2023-08-08,Sneakers,Clothing,East,145.87,30.81
3812,2023-08-08,Sticky Notes,Stationery,East,50.28,14.08
3810,2023-08-08,Jacket,Clothing,West,168.54,25.66
1343,2023-08-08,Notebook Pack,Stationery,East,127.87,59.66
1642,2023-08-08,Sticky Notes,Stationery,East,149.62,56.88
3044,2023-08-08,Notebook Pack,Stationery,west,307.95,89.89
3966,2023-08-08,Sofa,Furniture,North,206.36,16.88
1215,2023-08-08,Office Chair,Furniture,North,302.27,31.31
3551,2023-08-08,Bookshelf,Furniture,East,279.1,24.95
3167,2023-08-08,Wireless Mouse,Electronics,West,112.49,15.08
3096,2023-08-09,Sofa,Furniture,South,305.42,29.98
3713,2023-08-09,Notebook Pack,Stationery,North,292.28,66.59
3423,2023-08-09,Sofa,Furniture,West,349.87,46.77
2661,2023-08-10,Jeans,Clothing,East,109.19,15.41
2213,2023-08-10,Sofa,Furniture,South,168.4,32.03
3597,2023-08-10,Jacket,Clothing,East,59.49,17.27
3553,2023-08-11,Power Bank,Electronics,East,51.55,18.75
1951,2023-08-11,T-Shirt,Clothing,South,229.29,
2822,2023-08-11,Notebook Pack,Stationery,North,218.4,55.56
1591,2023-08-11,Notebook Pack,Stationery,South,51.67,7.73
2646,2023-08-11,Study Table,Furniture,South,475.25,95.32
2438,2023-08-11,Study Table,Furniture,East,178.51,35.33
1485,2023-08-11,Sticky Notes,Stationery,North,152.66,28.33
2999,2023-08-11,Sticky Notes,Stationery,South,92.42,18.57
3663,2023-08-12,Power Bank,Electronics,East,129.49,33.33
2657,2023-08-12,Sneakers,Clothing,East,464.98,75.73
2589,2023-08-12,Sticky Notes,Stationery,West,181.15,45.76
1727,2023-08-12,Notebook Pack,Stationery,East,196.59,54.27
2638,2023-08-12,Bluetooth Speaker,Electronics,North,127.45,28.07
1217,2023-08-13,Sneakers,Clothing,North,291.2,33.95
1975,2023-08-13,Notebook Pack,Stationery,South,336.14,95.98
2803,2023-08-13,LED Monitor,Electronics,West,164.11,42.52
2047,2023-08-13,LED Monitor,Electronics,North,157.03,31.34
1189,2023-08-13,Jacket,Clothing,East,85.64,13.76
1175,2023-08-13,Jeans,Clothing,West,77.29,14.18
2518,2023-08-14,T-Shirt,Clothing,South,263.17,57.09
3198,2023-08-14,Jeans,Clothing,East,261.56,23.5
2532,2023-08-14,LED Monitor,Electronics,South,159.19,28.54
1329,2023-08-14,Power Bank,Electronics,West,667.96,169.43
2275,2023-08-14,Pen Set,Stationery,West,122.67,24.66
2574,2023-08-14,Pen Set,Stationery,South,95.89,30.55
3578,2023-08-14,T-Shirt,Clothing,West,425.21,66.97
1671,2023-08-15,LED Monitor,Electronics,South,82.55,6.07
3700,2023-08-15,Sneakers,Clothing,East,181.75,17.76
3930,2023-08-15,Bluetooth Speaker,Electronics,East,288.96,20.4
2685,2023-08-15,Notebook Pack,Stationery,south,149.43,49.42
1294,2023-08-15,T-Shirt,Clothing,South,90.35,3.87
3999,2023-08-15,Sticky Notes,Stationery,North,209.06,30.58
3479,2023-08-15,Sneakers,Clothing,North,228.25,48.67
2352,2023-08-15,Jacket,Clothing,North,172.46,17.79
2081,2023-08-16,Wireless Mouse,Electronics,East,250.05,18.9
3822,2023-08-16,T-Shirt,Clothing,West,54.05,17.91
3531,2023-08-16,Sofa,Furniture,West,204.26,32.93
1914,2023-08-16,Whiteboard,Stationery,South,111.73,16.74
2933,2023-08-17,Sneakers,Clothing,West,144.32,39.77
1782,2023-08-17,Notebook Pack,Stationery,East,196.77,61.97
1669,2023-08-17,LED Monitor,Electronics,North,246.26,20.49
2020,2023-08-17,Sofa,Furniture,East,174.96,9.38
3650,2023-08-17,Jeans,Clothing,South,376.28,98.86
1949,2023-08-17,Jeans,Clothing,South,290.58,64.61
2234,2023-08-17,Jeans,Clothing,West,284.68,48.98
2387,2023-08-17,Office Chair,Furniture,North,181.74,26.0
1323,2023-08-18,Whiteboard,Stationery,East,132.05,23.92
3251,2023-08-18,Bluetooth Speaker,Electronics,South,134.51,24.85
1603,2023-08-18,Study Table,Furniture,North,81.67,-3.04
1149,2023-08-19,Sofa,Furniture,South,148.5,41.86
1898,2023-08-19,Jeans,Clothing,West,308.08,58.84
1173,2023-08-19,Bookshelf,Furniture,East,183.51,-1.41
3427,2023-08-19,Power Bank,Electronics,East,98.61,23.54
2926,2023-08-19,Whiteboard,Stationery,South,290.92,97.23
3669,2023-08-19,Notebook Pack,Stationery,South,156.87,43.27
1115,2023-08-19,Wireless Mouse,Electronics,East,448.83,17.4
2065,2023-08-19,Jacket,Clothing,West,359.27,85.96
3501,2023-08-20,Power Bank,Electronics,East,153.52,26.5
3529,2023-08-20,Sneakers,Clothing,South,273.81,33.65
1197,2023-08-21,T-Shirt,Clothing,West,647.17,127.29
1677,2023-08-21,LED Monitor,Electronics,West,478.63,116.19
2643,2023-08-21,Bookshelf,Furniture,North,191.15,5.79
2656,2023-08-21,Jeans,Clothing,East,119.98,26.71
1910,2023-08-21,Pen Set,Stationery,South,145.54,37.96
1842,2023-08-21,Whiteboard,Stationery,North,58.74,20.8
1565,2023-08-21,Notebook Pack,Stationery,South,117.56,33.13
1277,2023-08-21,Study Table,Furniture,North,328.72,14.38
3601,2023-08-21,Whiteboard,Stationery,North,137.6,34.46
1190,2023-08-22,Jeans,Clothing,North,88.58,-1.03
3677,2023-08-22,Wireless Mouse,Electronics,North,202.35,16.27
2299,2023-08-23,Sneakers,Clothing,West,168.3,-0.66
3617,2023-08-23,Bluetooth Speaker,Electronics,South,220.94,26.94
1596,2023-08-23,Bookshelf,Furniture,South,199.48,44.12
2008,2023-08-24,Whiteboard,Stationery,North,126.6,29.44
3612,2023-08-24,Sneakers,Clothing,East,74.92,20.33
2757,2023-08-24,Jacket,Clothing,West,103.26,25.1
1776,2023-08-24,Jeans,Clothing,South,95.01,22.29
1452,2023-08-25,Office Chair,Furniture,South,154.44,12.85
3289,2023-08-25,Office Chair,Furniture,North,132.25,30.12
2905,2023-08-25,Whiteboard,Stationery,West,120.71,33.87
2294,2023-08-25,Jeans,Clothing,South,260.6,46.76
3952,2023-08-26,Whiteboard,Stationery,South,73.5,13.21
3365,2023-08-26,Sneakers,Clothing,East,160.95,41.22
3609,2023-08-26,Bookshelf,Furniture,West,693.63,187.74
3335,2023-08-27,Bluetooth Speaker,Electronics,North,118.26,7.86
2233,2023-08-27,LED Monitor,Electronics,South,510.46,27.41
1728,2023-08-27,Jacket,Clothing,East,244.55,52.63
1854,2023-08-27,Whiteboard,Stationery,North,123.66,15.61
2485,2023-08-27,Jacket,Clothing,North,336.85,61.84
3151,2023-08-29,Sneakers,Clothing,West,45.01,12.59
1144,2023-08-29,Power Bank,Electronics,East,229.85,39.84
2991,2023-08-30,T-Shirt,Clothing,West,242.8,61.99
2666,2023-08-30,Notebook Pack,Stationery,West,190.55,68.28
1720,2023-08-30,Bluetooth Speaker,Electronics,West,101.87,9.33
1055,2023-08-30,Notebook Pack,Stationery,East,72.88,12.18
3457,2023-08-30,Bluetooth Speaker,Electronics,East,168.23,29.08
3500,2023-08-30,Jeans,Clothing,North,119.3,37.02
2801,2023-08-30,LED Monitor,Electronics,South,477.93,74.16
3192,2023-08-30,Wireless Mouse,Electronics,South,115.36,40.08
1157,2023-08-31,Bookshelf,Furniture,South,270.34,5.45
2852,2023-08-31,Pen Set,Stationery,East,309.64,103.55
2527,2023-08-31,Bookshelf,Furniture,East,488.27,-2.81
1946,2023-08-31,Sofa,Furniture,South,262.07,50.09
3903,2023-08-31,Study Table,Furniture,North,293.35,50.93
2151,2023-09-01,Jacket,Clothing,West,94.84,19.09
2365,2023-09-01,Jeans,Clothing,North,563.18,47.33
3332,2023-09-01,Whiteboard,Stationery,South,121.65,22.52
1043,2023-09-01,Whiteboard,Stationery,West,338.62,77.21
2481,2023-09-02,Jacket,Clothing,North,158.22,42.67
1380,2023-09-03,Pen Set,Stationery,East,119.8,38.29
3448,2023-09-03,LED Monitor,Electronics,North,250.39,38.85
2901,2023-09-03,Notebook Pack,Stationery,North,167.59,24.58
3990,2023-09-04,Sticky Notes,Stationery,South,302.52,67.37
1228,2023-09-04,Jacket,Clothing,South,265.73,35.1
1458,2023-09-04,Bookshelf,Furniture,North,140.55,35.35
3296,2023-09-05,Bluetooth Speaker,Electronics,North,118.07,8.92
1850,2023-09-06,Bluetooth Speaker,Electronics,West,147.07,17.45
1795,2023-09-06,Sofa,Furniture,South,220.48,58.83
3826,2023-09-07,Sofa,Furniture,North,151.91,21.02
1769,2023-09-07,Study Table,Furniture,North,124.13,5.9
2427,2023-09-07,Office Chair,Furniture,East,670.85,-24.62
2892,2023-09-07,Wireless Mouse,Electronics,North,186.55,30.92
2993,2023-09-08,Sticky Notes,Stationery,West,344.85,93.0
1721,2023-09-08,Whiteboard,Stationery,South,68.48,15.9
2833,2023-09-08,Wireless Mouse,Electronics,North,433.44,80.14
2578,2023-09-08,Notebook Pack,Stationery,East,35.57,16.83
2472,2023-09-08,T-Shirt,Clothing,South,191.34,56.29
2971,2023-09-08,Bluetooth Speaker,Electronics,East,573.49,120.9
1629,2023-09-09,Jacket,Clothing,East,153.65,27.36
1085,2023-09-09,Sticky Notes,Stationery,West,280.56,68.82
1516,2023-09-10,T-Shirt,Clothing,South,543.56,104.63
3402,2023-09-10,Jeans,Clothing,South,62.0,21.55
1361,2023-09-10,Pen Set,Stationery,North,224.08,47.06
1031,2023-09-10,LED Monitor,Electronics,West,306.39,33.11
1865,2023-09-10,Sticky Notes,Stationery,South,110.48,36.88
3359,2023-09-10,Sticky Notes,Stationery,South,110.61,30.96
1602,2023-09-10,Sofa,Furniture,South,105.7,2.69
1713,2023-09-10,T-Shirt,Clothing,West,71.57,21.45
2073,2023-09-11,Sofa,Furniture,North,97.73,27.16
3214,2023-09-11,Study Table,Furniture,South,83.9,-0.3
1271,2023-09-11,Jacket,Clothing,East,535.16,90.82
2101,2023-09-11,Whiteboard,Stationery,East,294.55,90.53
3774,2023-09-11,Sofa,Furniture,North,89.19,13.27
3926,2023-09-11,Bluetooth Speaker,Electronics,North,193.12,27.99
1479,2023-09-11,Bluetooth Speaker,Electronics,North,75.73,14.81
1293,2023-09-11,Whiteboard,Stationery,South,70.11,16.46
3390,2023-09-11,Bookshelf,Furniture,East,182.95,23.47
1363,2023-09-13,Jacket,Clothing,East,156.59,38.5
2274,2023-09-13,Office Chair,Furniture,North,308.2,66.37
3614,2023-09-13,T-Shirt,Clothing,South,343.74,68.48
1716,2023-09-13,LED Monitor,Electronics,East,215.45,62.97
2950,2023-09-14,Sneakers,Clothing,South,156.78,18.23
1862,2023-09-14,Wireless Mouse,Electronics,East,195.77,34.82
2724,2023-09-14,Notebook Pack,Stationery,North,133.77,22.18
2633,2023-09-15,Pen Set,Stationery,North,164.66,66.28
1493,2023-09-15,Sticky Notes,Stationery,East,448.26,43.49
1987,2023-09-16,Notebook Pack,Stationery,South,253.6,63.78
1685,2023-09-16,Study Table,Furniture,East,281.09,40.0
3257,2023-09-16,Pen Set,Stationery,South,512.02,104.12
2535,2023-09-16,Office Chair,Furniture,North,143.5,3.33
3961,2023-09-16,Study Table,Furniture,West,126.78,23.19
1181,2023-09-16,Sofa,Furniture,South,266.82,55.05
3973,2023-09-17,Whiteboard,Stationery,South,231.59,70.2
3986,2023-09-17,Bluetooth Speaker,Electronics,West,314.67,73.33
3790,2023-09-17,Sneakers,Clothing,North,156.84,45.37
3417,2023-09-17,T-Shirt,Clothing,North,176.5,32.7
3755,2023-09-17,Bookshelf,Furniture,South,105.58,19.69
2087,2023-09-18,Power Bank,Electronics,North,106.98,26.32
3658,2023-09-18,Notebook Pack,Stationery,East,172.79,37.29
1991,2023-09-18,Study Table,Furniture,North,130.32,13.9
2934,2023-09-18,Study Table,Furniture,North,472.95,72.41
3542,2023-09-18,Notebook Pack,Stationery,North,408.98,91.83
3786,2023-09-18,Jacket,Clothing,South,320.64,65.95
2572,2023-09-18,Power Bank,Electronics,East,279.72,54.16
2273,2023-09-18,Power Bank,Electronics,East,264.7,69.23
3325,2023-09-19,T-Shirt,Clothing,West,55.58,6.99
2599,2023-09-19,Study Table,Furniture,North,80.87,18.74
3413,2023-09-20,Study Table,Furniture,West,53.75,2.77
3216,2023-09-20,Bluetooth Speaker,Electronics,West,622.58,52.97
3143,2023-09-20,Sofa,Furniture,West,420.43,50.56
1264,2023-09-20,T-Shirt,Clothing,South,230.4,53.22
1417,2023-09-21,Power Bank,Electronics,East,132.21,22.27
2827,2023-09-21,Sticky Notes,Stationery,South,228.47,77.88
2239,2023-09-21,Pen Set,Stationery,South,146.46,13.69
2216,2023-09-21,Study Table,Furniture,South,254.15,21.57
3267,2023-09-21,Bluetooth Speaker,Electronics,East,340.32,54.75
1567,2023-09-22,Bluetooth Speaker,Electronics,West,82.3,8.52
3357,2023-09-23,Office Chair,Furniture,North,239.15,45.84
2487,2023-09-23,Power Bank,Electronics,South,235.74,-10.53
2559,2023-09-24,Sofa,Furniture,East,209.4,16.68
3088,2023-09-24,Jacket,Clothing,East,272.0,45.49
3088,2023-09-24,Jacket,Clothing,East,272.0,45.49
1203,2023-09-25,LED Monitor,Electronics,East,99.33,8.26
1505,2023-09-25,Bluetooth Speaker,Electronics,North,310.0,35.07
2329,2023-09-25,Sofa,Furniture,North,202.43,22.63
2903,2023-09-25,Bookshelf,Furniture,South,35.51,6.42
3940,2023-09-25,Sofa,Furniture,West,171.66,6.12
2416,2023-09-25,Wireless Mouse,Electronics,South,291.9,80.63
3958,2023-09-25,Sticky Notes,Stationery,North,196.81,24.93
1774,2023-09-25,Sneakers,Clothing,East,440.03,83.26
3984,2023-09-26,Study Table,Furniture,East,176.7,-9.14
1427,2023-09-26,Study Table,Furniture,South,152.13,24.15
1080,2023-09-27,Sneakers,Clothing,West,153.7,31.38
2679,2023-09-27,Wireless Mouse,Electronics,South,157.87,38.28
2946,2023-09-27,Wireless Mouse,Electronics,North,193.95,55.23
3813,2023-09-27,T-Shirt,Clothing,North,169.83,13.81
2021,2023-09-27,Whiteboard,Stationery,West,175.9,43.14
2704,2023-09-28,Bookshelf,Furniture,North,103.72,5.07
1003,2023-09-28,Study Table,Furniture,South,246.66,25.67
2730,2023-09-28,Jeans,Clothing,West,369.47,78.28
1081,2023-09-28,Bluetooth Speaker,Electronics,North,383.52,92.77
2483,2023-09-29,Jacket,Clothing,South,214.17,72.06
1453,2023-09-29,Sticky Notes,Stationery,South,175.35,48.81
2444,2023-09-30,Power Bank,Electronics,South,86.46,12.75
1897,2023-09-30,T-Shirt,Clothing,South,77.67,9.74
3709,2023-09-30,Whiteboard,Stationery,East,98.23,16.86
3581,2023-09-30,Bookshelf,Furniture,South,75.73,7.86
2756,2023-09-30,Office Chair,Furniture,West,422.17,76.92
1553,2023-09-30,Sticky Notes,Stationery,East,86.31,26.13
1888,2023-10-01,Notebook Pack,Stationery,South,171.11,21.57
1050,2023-10-01,Sofa,Furniture,West,99.95,13.18
2771,2023-10-01,Notebook Pack,Stationery,west,137.12,41.35
2474,2023-10-01,LED Monitor,Electronics,South,111.68,24.44
2394,2023-10-02,Pen Set,Stationery,South,417.01,151.35
2952,2023-10-03,Sofa,Furniture,South,160.82,19.36
2989,2023-10-03,Sticky Notes,Stationery,East,242.31,32.54
1934,2023-10-04,LED Monitor,Electronics,north,261.56,30.64
3165,2023-10-04,LED Monitor,Electronics,East,86.27,19.3
1026,2023-10-04,Wireless Mouse,Electronics,South,159.95,25.0
1535,2023-10-04,Jeans,Clothing,East,81.41,20.06
3907,2023-10-04,Power Bank,Electronics,East,248.07,24.74
3528,2023-10-04,Jeans,Clothing,North,82.56,13.07
1330,2023-10-04,Pen Set,Stationery,North,63.64,22.16
1308,2023-10-04,Sneakers,Clothing,North,431.0,50.17
2298,2023-10-05,Jacket,Clothing,South,270.32,65.07
3633,2023-10-05,Whiteboard,Stationery,West,58.85,13.67
2663,2023-10-05,Bookshelf,Furniture,East,118.8,13.09
3290,2023-10-06,Study Table,Furniture,East,294.82,61.87
3068,2023-10-06,Power Bank,Electronics,West,185.97,8.18
1551,2023-10-06,Sneakers,Clothing,East,302.92,70.92
1235,2023-10-07,Jeans,Clothing,West,125.15,35.81
3224,2023-10-07,T-Shirt,Clothing,East,245.77,69.65
2280,2023-10-07,Office Chair,Furniture,West,123.35,12.02
1351,2023-10-07,Wireless Mouse,Electronics,South,481.83,64.47
3648,2023-10-08,Jacket,Clothing,North,186.71,25.18
2295,2023-10-08,Jeans,Clothing,South,147.38,33.76
1824,2023-10-08,Notebook Pack,Stationery,North,92.97,33.72
1926,2023-10-09,Notebook Pack,Stationery,West,82.62,19.96
1730,2023-10-09,Sofa,Furniture,East,342.24,73.63
2977,2023-10-09,Jacket,Clothing,South,432.82,135.71
2097,2023-10-10,Wireless Mouse,Electronics,West,223.5,43.79
1327,2023-10-10,T-Shirt,Clothing,North,329.28,78.62
1178,2023-10-10,Notebook Pack,Stationery,South,148.7,32.63
3625,2023-10-10,Office Chair,Furniture,South,165.58,29.36
3962,2023-10-10,Bluetooth Speaker,Electronics,East,56.37,9.86
2957,2023-10-11,Jacket,Clothing,East,316.5,11.85
3502,2023-10-11,LED Monitor,Electronics,South,191.01,28.0
1332,2023-10-11,Wireless Mouse,Electronics,North,45.21,4.41
1465,2023-10-12,Bluetooth Speaker,Electronics,North,100.77,9.05
2682,2023-10-12,LED Monitor,Electronics,North,177.74,11.84
2197,2023-10-12,T-Shirt,Clothing,East,123.64,21.29
2698,2023-10-12,Bookshelf,Furniture,East,90.99,33.07
1511,2023-10-12,Study Table,Furniture,East,442.38,44.66
2261,2023-10-12,Wireless Mouse,Electronics,South,69.13,12.77
2171,2023-10-12,Sofa,Furniture,East,370.86,22.37
2201,2023-10-13,Jeans,Clothing,South,82.82,19.79
3300,2023-10-13,Notebook Pack,Stationery,North,486.42,106.16
2941,2023-10-14,Sneakers,Clothing,West,325.45,57.86
3273,2023-10-14,Sofa,Furniture,West,711.7,166.81
2324,2023-10-14,Notebook Pack,Stationery,South,94.81,24.04
3395,2023-10-14,LED Monitor,Electronics,West,166.02,42.63
3037,2023-10-14,Pen Set,Stationery,South,235.6,82.54
3576,2023-10-15,Sticky Notes,Stationery,South,389.15,83.61
2422,2023-10-15,Pen Set,Stationery,West,143.08,19.54
3577,2023-10-15,Whiteboard,Stationery,West,108.0,21.76
2861,2023-10-15,Pen Set,Stationery,South,126.93,26.55
1372,2023-10-15,Bookshelf,Furniture,East,460.85,-18.72
3232,2023-10-15,Study Table,Furniture,East,202.55,16.95
2244,2023-10-15,Study Table,Furniture,North,210.57,49.03
3591,2023-10-15,Power Bank,Electronics,North,276.96,43.91
2361,2023-10-16,Jacket,Clothing,West,137.88,46.6
3866,2023-10-16,Pen Set,Stationery,West,60.79,27.24
1478,2023-10-16,Wireless Mouse,Electronics,East,265.13,39.5
3360,2023-10-16,Jacket,Clothing,North,133.07,34.09
2063,2023-10-16,Power Bank,Electronics,West,255.01,44.34
1931,2023-10-16,Bookshelf,Furniture,West,203.29,17.29
2598,2023-10-16,Study Table,Furniture,South,510.92,120.74
2072,2023-10-16,Jeans,Clothing,North,311.35,85.01
1112,2023-10-16,Sticky Notes,Stationery,South,228.21,100.22
3086,2023-10-18,Study Table,Furniture,North,132.14,24.09
3129,2023-10-18,Office Chair,Furniture,East,83.89,18.19
2022,2023-10-18,Sticky Notes,Stationery,West,168.07,41.06
2096,2023-10-19,Jacket,Clothing,West,424.69,74.56
2342,2023-10-19,Jeans,Clothing,North,174.56,28.85
2500,2023-10-20,Jacket,Clothing,South,267.54,53.01
3180,2023-10-20,Jeans,Clothing,South,150.57,12.96
3102,2023-10-20,Office Chair,Furniture,South,733.45,90.99
2918,2023-10-20,Study Table,Furniture,South,164.63,16.16
2975,2023-10-20,Bookshelf,Furniture,East,403.67,-6.59
3005,2023-10-21,Sofa,Furniture,West,142.85,5.31
3898,2023-10-21,Sofa,Furniture,North,191.35,32.37
1234,2023-10-21,Office Chair,Furniture,east,662.97,74.5
2898,2023-10-22,Office Chair,Furniture,South,94.56,
2036,2023-10-22,Study Table,Furniture,North,395.59,36.65
3792,2023-10-22,Wireless Mouse,Electronics,East,318.6,78.52
2637,2023-10-22,Study Table,Furniture,South,65.82,6.62
2128,2023-10-23,Whiteboard,Stationery,East,130.24,36.55
2016,2023-10-23,T-Shirt,Clothing,South,38.18,8.36
2035,2023-10-23,Bookshelf,Furniture,South,86.81,10.6
1087,2023-10-23,Study Table,Furniture,East,325.41,27.1
2346,2023-10-23,Study Table,Furniture,West,325.83,65.31
2376,2023-10-23,Jacket,Clothing,North,108.81,27.41
2129,2023-10-24,Power Bank,Electronics,east,121.6,31.89
3945,2023-10-24,Bluetooth Speaker,Electronics,East,1242.97,386.36
3153,2023-10-25,Jacket,Clothing,North,260.89,75.44
2913,2023-10-25,Jacket,Clothing,North,306.24,64.93
1262,2023-10-25,Notebook Pack,Stationery,South,115.14,39.46
3103,2023-10-27,Bookshelf,Furniture,West,377.6,76.3
1969,2023-10-27,Notebook Pack,Stationery,North,215.58,49.0
1626,2023-10-28,T-Shirt,Clothing,North,323.79,55.84
2780,2023-10-28,Wireless Mouse,Electronics,South,170.24,59.05
2851,2023-10-28,Sticky Notes,Stationery,East,244.74,43.11
2588,2023-10-28,Pen Set,Stationery,North,186.84,33.28
2939,2023-10-28,Sticky Notes,Stationery,South,168.96,45.43
1515,2023-10-29,Pen Set,Stationery,West,163.6,44.91
3607,2023-10-29,Notebook Pack,Stationery,West,143.7,52.05
2514,2023-10-29,Bookshelf,Furniture,North,107.12,9.23
1354,2023-10-29,Study Table,Furniture,West,174.81,43.33
3668,2023-10-29,Whiteboard,Stationery,South,177.67,26.92
3780,2023-10-29,Jeans,Clothing,South,166.8,23.43
2107,2023-10-29,Jacket,Clothing,East,288.4,81.56
3226,2023-10-29,Office Chair,Furniture,East,90.05,8.52
3274,2023-10-30,Sofa,Furniture,East,119.43,11.85
1780,2023-10-30,Pen Set,Stationery,South,128.18,31.75
2940,2023-10-30,Jeans,Clothing,West,138.9,47.08
2718,2023-10-30,Jacket,Clothing,West,96.16,18.94
3750,2023-10-30,Study Table,Furniture,East,81.81,12.8
1868,2023-10-30,Office Chair,Furniture,East,51.74,4.98
3032,2023-10-30,Sneakers,Clothing,West,200.72,37.16
1270,2023-10-31,LED Monitor,Electronics,West,110.37,21.12
3040,2023-10-31,Bluetooth Speaker,Electronics,East,122.92,15.63
3101,2023-10-31,T-Shirt,Clothing,East,119.41,7.12
2198,2023-11-01,Wireless Mouse,Electronics,East,222.98,69.85
1411,2023-11-01,Bookshelf,Furniture,South,227.32,13.53
2963,2023-11-01,LED Monitor,Electronics,South,68.96,10.89
3084,2023-11-01,Whiteboard,Stationery,East,440.78,125.19
3854,2023-11-01,Bookshelf,Furniture,West,112.65,14.4
1678,2023-11-01,Pen Set,Stationery,East,219.78,68.53
2816,2023-11-01,Study Table,Furniture,South,235.84,25.76
1773,2023-11-02,Sofa,Furniture,North,97.25,19.49
2678,2023-11-02,Jeans,Clothing,North,328.41,15.42
2996,2023-11-02,Office Chair,Furniture,West,96.86,12.37
1789,2023-11-02,Wireless Mouse,Electronics,West,341.18,110.46
2862,2023-11-03,Wireless Mouse,Electronics,South,190.46,50.17
3938,2023-11-03,Bluetooth Speaker,Electronics,South,377.45,60.61
1794,2023-11-04,Study Table,Furniture,South,247.18,46.44
3009,2023-11-04,Sticky Notes,Stationery,West,258.71,73.18
3470,2023-11-04,Sticky Notes,Stationery,West,45.43,13.04
2859,2023-11-05,Wireless Mouse,Electronics,North,131.33,42.33
2739,2023-11-05,Jacket,Clothing,South,138.56,31.94
2143,2023-11-05,Sofa,Furniture,East,437.74,101.44
1020,2023-11-05,Wireless Mouse,Electronics,North,494.34,53.59
2795,2023-11-06,Notebook Pack,Stationery,West,184.83,56.49
2526,2023-11-06,Power Bank,Electronics,South,126.78,21.6
2353,2023-11-06,Bluetooth Speaker,Electronics,South,583.28,83.67
3023,2023-11-07,Wireless Mouse,Electronics,East,824.54,170.14
2468,2023-11-07,Jeans,Clothing,West,168.61,59.5
3275,2023-11-07,LED Monitor,Electronics,West,185.17,42.74
3324,2023-11-07,Sticky Notes,Stationery,East,159.86,
2868,2023-11-08,Bookshelf,Furniture,South,148.86,13.52
2360,2023-11-08,Bluetooth Speaker,Electronics,South,61.6,11.59
3150,2023-11-08,Bluetooth Speaker,Electronics,East,223.49,5.99
1882,2023-11-08,Office Chair,Furniture,South,225.94,60.87
2147,2023-11-09,Sticky Notes,Stationery,West,116.05,34.01
2955,2023-11-09,Whiteboard,Stationery,North,63.83,16.73
3794,2023-11-09,Jeans,Clothing,East,375.38,99.81
3845,2023-11-09,Power Bank,Electronics,North,296.02,22.62
2229,2023-11-09,Office Chair,Furniture,North,150.58,20.8
3735,2023-11-10,Notebook Pack,Stationery,West,188.79,57.72
2840,2023-11-10,Office Chair,Furniture,South,106.52,7.34
3847,2023-11-10,Sticky Notes,Stationery,North,236.68,61.43
1029,2023-11-10,Jeans,Clothing,East,121.2,14.97
3679,2023-11-10,Sneakers,Clothing,West,161.54,43.77
1029,2023-11-10,Jeans,Clothing,East,121.2,14.97
1408,2023-11-10,Wireless Mouse,Electronics,East,179.07,28.22
1929,2023-11-11,Sofa,Furniture,East,445.12,51.82
2583,2023-11-12,Bluetooth Speaker,Electronics,West,241.92,23.19
3330,2023-11-12,Office Chair,Furniture,North,104.17,11.76
1701,2023-11-12,Sticky Notes,Stationery,North,453.5,
1053,2023-11-12,Wireless Mouse,Electronics,North,382.96,101.66
2817,2023-11-13,Sofa,Furniture,East,90.16,11.1
2480,2023-11-14,Sofa,Furniture,East,380.47,80.53
2829,2023-11-14,Wireless Mouse,Electronics,North,269.53,50.03
